City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1370,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1371,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1372,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1373,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1374,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1375,Hambantota,6.1241,81.1185,79.77,77,99,8.55,LK,overcast clouds
1376,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1377,Rawson,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1378,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1379,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1380,Saldanha,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1381,Victoria,22.2855,114.1577,87.24,86,3,3.0,HK,clear sky
1382,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1383,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1384,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1385,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1386,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1387,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1388,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1389,Gladstone,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1390,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1391,Richards Bay,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1392,Olinda,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1393,Mayumba,-3.432,10.6554,75.36,86,99,7.56,GA,overcast clouds
1394,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1395,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1396,Santiago De Cao,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1397,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1398,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1399,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1400,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1401,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1402,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1403,Talcahuano,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1404,Mentok,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1405,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1406,Viedma,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1407,Paracatu,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1408,Kaitangata,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1409,Richards Bay,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1410,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1411,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1412,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1413,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1414,Ilhabela,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1415,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1416,Luderitz,-26.6481,15.1594,54.75,90,49,13.62,NA,scattered clouds
1417,Te Anau,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1418,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1419,Khorixas,-26.6481,15.1594,54.75,90,49,13.62,NA,scattered clouds
1420,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1421,Alofi,-19.0595,-169.9187,77.31,80,60,16.22,NU,light rain
1422,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1423,Huarmey,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1424,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1425,Nhulunbuy,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1426,Coari,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1427,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1428,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1429,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1430,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1431,Chuy,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1432,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1433,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1434,Russell,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1435,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1436,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1437,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1438,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1439,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1440,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1441,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1442,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1443,Cap Malheureux,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1444,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1445,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1446,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1447,Moree,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1448,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1449,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1450,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1451,Palabuhanratu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1452,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1453,Arraial Do Cabo,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1454,Mayumba,-3.432,10.6554,75.36,86,99,7.56,GA,overcast clouds
1455,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1456,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1457,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1458,Kununurra,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1459,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1460,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1461,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1462,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1463,Chuy,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1464,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1465,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1466,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1467,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1468,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1469,Kaitangata,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1470,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1471,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1472,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1473,Gamba,-3.432,10.6554,75.36,86,99,7.56,GA,overcast clouds
1474,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1475,Isangel,-19.55,169.2667,78.33,72,53,14.03,VU,broken clouds
1476,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1477,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1478,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1479,Saldanha,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1480,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1481,Mangaratiba,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1482,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1483,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1484,Poum,-22.6667,167.4833,69.85,77,68,23.09,NC,broken clouds
1485,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1486,San Cristobal,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1487,San Cristobal,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1488,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1489,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1490,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1491,Harper,4.375,-7.7169,75.94,91,100,5.32,LR,moderate rain
1492,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1493,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1494,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1495,Alofi,-19.0595,-169.9187,77.31,80,60,16.22,NU,light rain
1496,Touros,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1497,Sola,-19.55,169.2667,78.33,72,53,14.03,VU,broken clouds
1498,Bambous Virieux,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1499,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1500,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1501,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1502,Sao Joao Da Barra,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1503,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1504,San Pedro,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1505,Souillac,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1506,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1507,Alice Springs,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1508,Arraial Do Cabo,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1509,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1510,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1511,Atambua,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1512,Tuatapere,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1513,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1514,Tuatapere,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1515,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1516,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1517,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1518,Alice Springs,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1519,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1520,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1521,Touros,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1522,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1523,Grand Gaube,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1524,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1525,Owando,1.6136,16.0517,70.61,98,93,2.77,CG,overcast clouds
1526,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1527,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1528,Saquarema,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1529,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1530,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1531,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1532,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1533,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1534,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1535,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1536,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1537,East London,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1538,Tarauaca,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1539,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1540,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1541,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1542,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1543,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1544,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1545,Broome,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1546,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1547,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1548,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1549,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1550,Lebu,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1551,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1552,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1553,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1554,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1555,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1556,Armidale,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1557,Kaitangata,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1558,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1559,Inhambane,-14.8031,36.5372,76.53,39,34,6.4,MZ,scattered clouds
1560,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1561,Kaitangata,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1562,Kaitangata,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1563,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1564,Huaraz,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1565,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1566,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1567,Kaitangata,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1568,Yulara,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1569,Port Lincoln,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1570,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1571,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1572,Koumac,-22.6667,167.4833,69.85,77,68,23.09,NC,broken clouds
1573,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1574,Kaeo,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1575,Grand River South East,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1576,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1577,Lima,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1578,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1579,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1580,Cidreira,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1581,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1582,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1583,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1584,Fare,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1585,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1586,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1587,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1588,Njombe,-8.1167,34.25,66.63,61,46,1.57,TZ,scattered clouds
1589,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1590,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1591,Necochea,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1592,Padang,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1593,San Cristobal,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1594,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1595,Carmelo,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1596,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1597,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1598,Presidencia Roque Saenz Pena,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1599,Rawson,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1600,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1601,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1602,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1603,Caravelas,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1604,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1605,Salinas,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1606,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1607,San Cristobal,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1608,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1609,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1610,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1611,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1612,Lebu,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1613,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1614,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1615,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1616,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1617,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1618,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1619,Sao Joao Da Barra,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1620,Lebu,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1621,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1622,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1623,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1624,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1625,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1626,Asau,46.4333,26.4,49.28,89,5,1.3,RO,light rain
1627,Namibe,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1628,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1629,Coihaique,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1630,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1631,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1632,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1633,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1634,Sao Felix Do Xingu,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1635,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1636,Lebu,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1637,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1638,Avera,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1639,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1640,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1641,Kawalu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1642,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1643,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1644,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1645,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1646,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1647,Gladstone,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1648,Kendari,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1649,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1650,Alofi,-19.0595,-169.9187,77.31,80,60,16.22,NU,light rain
1651,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1652,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1653,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1654,Lolua,46.4333,26.4,49.28,89,5,1.3,RO,light rain
1655,Saldanha,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1656,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1657,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1658,Bengkulu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1659,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1660,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1661,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1662,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1663,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1664,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1665,Vila Velha,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1666,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1667,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1668,Mondlo,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1669,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1670,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1671,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1672,Tuatapere,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1673,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1674,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1675,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1676,Senador Jose Porfirio,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1677,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1678,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1679,Arraial Do Cabo,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1680,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1681,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1682,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1683,Souillac,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1684,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1685,Port Macquarie,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1686,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1687,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1688,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1689,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1690,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1691,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1692,Chuy,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1693,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1694,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1695,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1696,Cidreira,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1697,Maceio,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1698,Saurimo,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1699,San Patricio,28.017,-97.5169,83.12,70,17,12.59,US,few clouds
1700,Laguna,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1701,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1702,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1703,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1704,Dondo,-14.8031,36.5372,76.53,39,34,6.4,MZ,scattered clouds
1705,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
